stamp_sec,actual_loop_dt,control_update_dt,ref_idx,x,y,yaw,vx,vy,yaw_rate,ax,xr,yr,psi_ref,kappa_ref,v_ref,e_longitudinal,e_lateral,e_heading,steering_rad,steering_norm,accel_cmd,throttle,brake,f_resist,f_required
1776071424.0,0.10000000149011612,0.10000000149011612,51.0,-374.70355224609375,121.10211944580078,-1.2150907516479492,2.564906597137451,-0.026645053178071976,0.0005699999746866524,-2.8132688999176025,-375.0682678222656,120.98904418945312,-1.2701703310012817,-0.0009705954580567777,2.998717784881592,1.124100812432971e-14,0.38186153769493103,0.05507956072688103,-0.2842823565006256,0.4653765857219696,2.765918016433716,0.8287000060081482,0.0,74.05685424804688,5605.89306640625
1776071424.0,0.10000000149011612,0.10000000149011612,52.0,-374.5399475097656,120.68169403076172,-1.2138220071792603,2.048074245452881,-0.009598951786756516,-0.0034099998883903027,-0.8979224562644958,-374.9350280761719,120.55921173095703,-1.2701703310012817,-0.0009467628551647067,2.9986977577209473,-3.885780586188048e-16,0.41363170742988586,0.05634831264615059,-0.3458807170391083,0.5662144422531128,3.371999979019165,1.0,0.0,67.65354919433594,6811.6533203125
1776071424.0,0.10000000149011612,0.10000000149011612,52.0,-374.38433837890625,120.28390502929688,-1.2120980024337769,2.339141368865967,-0.02192213386297226,0.0048699998296797276,3.3731741905212402,-374.8092956542969,120.15261840820312,-1.2711622714996338,-0.0008605910697951913,2.9986977577209473,1.0186296250935811e-14,0.4447931945323944,0.05906432121992111,-0.35983532667160034,0.5890584588050842,3.371999979019165,1.0,0.0,71.22569274902344,6815.2255859375
1776071424.0,0.09992790222167969,0.10000000149011612,53.0,-374.1878967285156,119.77997589111328,-1.2112072706222534,3.0316271781921387,-0.029134705662727356,-0.006829999852925539,3.7193500995635986,-374.6500549316406,119.63719940185547,-1.2711622714996338,-0.0007246528984978795,2.9986777305603027,1.609823385706477e-15,0.4837135076522827,0.059954989701509476,-0.338924765586853,0.5548273921012878,0.6589402556419373,0.19259300827980042,0.0,80.07708740234375,1397.9576416015625
1776071424.0,0.10000000149011612,0.10000000149011612,53.0,-374.0711669921875,119.48029327392578,-1.2107133865356445,3.400252342224121,-0.02996481955051422,-0.017869999632239342,3.8606367111206055,-374.55560302734375,119.33100128173828,-1.271865963935852,-0.0006333071505650878,2.9986777305603027,3.3306690738754696e-16,0.5069231390953064,0.06115255132317543,-0.3274570107460022,0.5360544323921204,-1.5680451393127441,0.0,0.22548134624958038,84.99149322509766,-3051.098876953125
1776071424.0,0.09991931915283203,0.10000000149011612,54.0,-373.800048828125,118.78998565673828,-1.2097305059432983,3.883934259414673,-0.02836739458143711,-0.0061900001019239426,0.40397411584854126,-374.33782958984375,118.624267578125,-1.271865963935852,-0.00040389742935076356,2.998657703399658,-8.076872504148014e-15,0.5627128481864929,0.06213546171784401,-0.3289436101913452,0.53848797082901,-4.612723350524902,0.0,0.6501637697219849,91.6533432006836,-9133.7939453125
1776071424.0,0.10000000149011612,0.10000000149011612,54.0,-373.65966796875,118.43169403076172,-1.209000825881958,3.794926166534424,-0.03539666905999184,-0.007420000154525042,-1.846763014793396,-374.2249755859375,118.2577133178711,-1.2722194194793701,-0.00030727332341484725,2.998657703399658,-1.3072876114961218e-14,0.5914630889892578,0.06321854889392853,-0.3445693254470825,0.5640676617622375,-4.380293369293213,0.0,0.615835428237915,90.40921783447266,-8670.1767578125
1776071424.0,0.10000000149011612,0.10000000149011612,55.0,-373.52838134765625,118.0993881225586,-1.2089670896530151,3.2718772888183594,-0.015241486951708794,-0.002460000105202198,-8.240620613098145,-374.12017822265625,117.91724395751953,-1.2722194194793701,-0.00022293973597697914,2.9986376762390137,6.744604874597826e-15,0.6192114949226379,0.063252292573452,-0.3846578598022461,0.6296935081481934,-1.5086408853530884,0.0,0.22138801217079163,83.2640609741211,-2934.017578125
1776071424.0,0.10000000149011612,0.10000000149011612,55.0,-373.4201965332031,117.82508850097656,-1.2086596488952637,2.678262233734131,-0.019748177379369736,-0.013620000332593918,-5.133049964904785,-374.03369140625,117.63626861572266,-1.2722194194793701,-0.00015334240742959082,2.9986376762390137,7.382983113757291e-15,0.6418960690498352,0.06355983763933182,-0.44112300872802734,0.7221282124519348,1.9660561084747314,0.5772960782051086,0.0,75.49828338623047,4007.6103515625
1776071424.0,0.09984707832336426,0.10000000149011612,55.0,-373.243408203125,117.3754653930664,-1.206764817237854,2.3092784881591797,0.002609690884128213,-0.0031799999997019768,-0.14027562737464905,-373.8920593261719,117.1759033203125,-1.2723283767700195,-9.431337093701586e-05,2.9986376762390137,-6.494804694057166e-15,0.678659975528717,0.06556358188390732,-0.5063450336456299,0.8288981318473816,3.371999979019165,1.0,0.0,70.85515594482422,6814.85498046875
